frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,bss.cov_scale,bss.cov_norm
6,3,-5.113847452929042,-4.673227061603411,0.4406203913256306,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
7,3,-6.973287437874697,-3.321698659605645,3.6515887782690526,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
8,3,-3.8510186935500483,0.8352801195293179,4.686298813079366,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
9,3,-4.346352088520316,5.554887377155449,9.901239465675765,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
10,3,-10.173284665438224,-0.11291429178855772,10.060370373649667,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
11,3,-5.392780245387414,0.8747505892447983,6.267530834632212,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
12,3,-0.4648322545914675,3.916093888601608,4.380926143193076,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
13,3,-10.975715759292841,5.8171050665035695,16.79282082579641,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
14,3,-9.252130625579596,7.791977744723658,17.044108370303256,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
15,3,-5.706867002846821,7.871819951657335,13.578686954504157,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
16,3,-1.0713548281856637,18.1343406314917,19.205695459677365,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
17,3,-4.935022017801884,10.59377009175208,15.528792109553965,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
18,3,-4.659928424888136,9.813151387719044,14.47307981260718,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
19,3,-9.546382789537049,1.449426619575216,10.995809409112265,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
20,3,-5.654370598683758,0.3967767956423807,6.051147394326138,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
21,3,-3.720579475894409,5.784077394839753,9.504656870734163,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
22,3,-7.091638078042871,8.859442646473877,15.951080724516748,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
23,3,-4.848251470612574,6.057630825505069,10.905882296117642,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
24,3,-3.6700353857120622,2.789092388655368,6.45912777436743,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
25,3,-7.479671969101488,4.2780948539896935,11.757766823091181,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
26,3,-5.2670653438497395,2.0288050880255395,7.295870431875279,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
27,3,-4.100773340866432,1.633004024146909,5.733777365013341,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
28,3,-10.696316754410022,-7.050368419829206,3.645948334580816,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
29,3,-6.326490087084597,2.4353304186006395,8.761820505685236,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
30,3,-7.955709062990875,-22.485710302023215,-14.53000123903234,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
31,3,-10.585756171191626,-11.142200162717275,-0.5564439915256489,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
32,3,-6.749862040719408,-8.069091244172435,-1.3192292034530277,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
33,3,-4.4676601613628435,-1.337106059005506,3.1305541023573378,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
34,3,-7.38446750288208,-6.12954574291972,1.25492175996236,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
35,3,-4.6697312182741975,-5.987155311650549,-1.317424093376352,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
36,3,-6.279716982560137,1.8574308877343402,8.137147870294477,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
37,3,-3.024857858997802,-0.4370401729314239,2.587817686066378,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
38,3,-5.429683075657989,1.1151968515704345,6.544879927228424,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
39,3,-7.9470577906457915,-4.924414836781241,3.0226429538645503,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
40,3,-9.327316956109286,0.17781412607798464,9.50513108218727,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
41,3,-6.838291854413657,0.536424217843817,7.374716072257474,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
42,3,-5.028092528707489,3.087704869961538,8.115797398669027,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
43,3,-13.880880220225267,2.4330401115098055,16.313920331735073,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
44,3,-9.557880381660507,1.8304873809301938,11.3883677625907,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
45,3,-5.946798710896049,0.8604655854280003,6.80726429632405,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
46,3,-10.831877475984044,-8.758207166177023,2.073670309807021,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
47,3,-6.039049713402759,-0.5331757012448075,5.5058740121579515,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
48,3,-8.556165400468227,1.2971262766693687,9.853291677137596,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
49,3,-5.1477863248852,0.5814154376756413,5.729201762560841,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
50,3,-7.64342377404002,4.573240578238507,12.216664352278528,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
51,3,-13.38779854633932,3.139793409086039,16.527591955425358,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
52,3,-3.2909206000818223,10.844789108112154,14.135709708193977,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
53,3,-4.607089165527668,10.569389756890677,15.176478922418346,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
54,3,-6.377392722532517,6.996288240828932,13.373680963361448,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
55,3,-6.869796652938152,2.998164790593351,9.867961443531502,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
56,3,-2.2461107589431313,5.49406433395766,7.740175092900791,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
57,3,-6.430473934970241,6.254590295338932,12.685064230309173,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
58,3,-10.25839969202307,3.540279698621285,13.798679390644356,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
59,3,-2.9203857187286064,4.625470006441077,7.545855725169684,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
0,4,-10.723886575640552,-29.159560174626307,-18.435673598985755,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
1,4,-6.0832933047512014,-23.86131211505129,-17.77801881030009,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
2,4,-4.286674547208721,0.13845493197082093,4.4251294791795415,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
3,4,-0.3795480668496182,-1.9933331477737528,-1.6137850809241345,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
4,4,-11.054070423245522,-10.213523879588424,0.8405465436570978,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
5,4,-6.414914823252146,2.56117832412925,8.976093147381397,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
6,4,-5.160323442731196,-3.7764672887673023,1.3838561539638934,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
7,4,-3.7033346338242525,-5.152943131229378,-1.4496084974051255,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
8,4,-10.607746251510402,-8.700198798191414,1.9075474533189887,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
9,4,-1.253444185066571,5.20008294663615,6.453527131702721,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
10,4,-10.650008619689777,6.834785882183772,17.484794501873548,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
11,4,-4.0111561197841965,7.555627231288042,11.566783351072239,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
12,4,-9.737775955034119,-2.1098791989218753,7.627896756112243,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
13,4,-4.516147130146401,9.769529457462005,14.285676587608407,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
14,4,-4.830887767557036,11.41092892118503,16.241816688742066,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
15,4,-10.395760367989464,10.393230515077285,20.78899088306675,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
16,4,-4.5732637175483575,13.144621848149136,17.717885565697493,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
17,4,-5.638665069494717,6.345759071167942,11.984424140662659,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
18,4,-8.994378480701213,10.763361147496383,19.757739628197598,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
19,4,-1.3648977288262052,10.64397526716151,12.008872995987716,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
20,4,-6.3358564074811135,6.915932434413023,13.251788841894136,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
21,4,0.3778508097702549,14.048647634513255,13.670796824743,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
22,4,-4.373164882924918,11.215232626455446,15.588397509380364,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
23,4,-8.957217583810223,8.453770807578335,17.410988391388557,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
24,4,-5.2766848635165005,9.601064709416503,14.877749572933004,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
25,4,-5.860988246836813,7.079293747803744,12.940281994640557,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
26,4,-8.556810828236049,3.8522815910114394,12.40909241924749,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
27,4,-2.941430406586563,11.387833918403185,14.329264324989747,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
28,4,-2.1088243292970774,9.734515189552388,11.843339518849465,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
29,4,-8.842970164058237,-4.9700257721446786,3.872944391913558,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
30,4,-5.410318545728126,-6.053796926189177,-0.6434783804610511,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
31,4,-6.122595720523303,-1.4706651323967759,4.651930588126527,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
32,4,-4.008628958705002,-3.8596363519736503,0.14899260673135206,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
33,4,-9.172282020733691,-9.34597980049723,-0.17369777976353795,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
34,4,-0.6518558004707226,2.7871111458257043,3.4389669462964267,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
35,4,-4.740529088404687,-2.258428606163711,2.4821004822409756,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
36,4,-3.9780874762732266,-2.8111715277738463,1.1669159484993803,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
37,4,-4.825167139560763,-2.5093389396300143,2.315828199930749,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
38,4,-8.897388431292839,-2.3035725843794634,6.593815846913376,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
39,4,-10.512221512742725,-1.9645703457205,8.547651167022225,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
40,4,-3.3524700727092904,1.0943758463812976,4.446845919090588,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
41,4,-5.847557658373357,5.7407334187667125,11.58829107714007,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
42,4,-4.156149984564243,4.0882877943590055,8.244437778923249,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
43,4,-2.0276524651217707,11.627334931031232,13.654987396153002,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
44,4,-6.297954756817491,2.9223729007033485,9.22032765752084,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
45,4,-17.80646314263542,-2.46516905274749,15.34129408988793,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
46,4,-5.243079090029459,4.995248464015632,10.238327554045092,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
47,4,-3.5637042721142214,12.046932434188381,15.610636706302603,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
48,4,-6.663621674951184,5.186826322168794,11.850447997119979,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
49,4,-11.108962771161895,-0.006792420903850811,11.102170350258044,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
50,4,-2.938186383747135,7.255923355914811,10.194109739661945,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
51,4,-8.4102225553057,3.194877614285023,11.605100169590722,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
52,4,-8.324985476822249,4.602419995666956,12.927405472489205,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
53,4,-7.095727191063663,6.048850225408361,13.144577416472025,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
54,4,-7.975941327901088,5.78724043148206,13.763181759383148,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
55,4,-17.76646089040018,1.3542246688967032,19.12068555929688,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
56,4,-5.170625588360358,4.490674732319007,9.661300320679365,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
57,4,-8.354856955069698,6.45075251192681,14.805609466996508,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
58,4,-8.349356819273584,8.410076843501681,16.759433662775265,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
59,4,-10.657384960632786,6.8640726294148,17.521457590047586,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
0,0,-4.946291983694162,-17.096351592331587,-12.150059608637424,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
1,0,-6.759726731381644,-8.443802802227765,-1.684076070846121,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
2,0,-3.0730740108367307,-3.172453134213156,-0.0993791233764254,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
3,0,-8.995781320046284,-4.605949401217966,4.3898319188283175,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
4,0,-5.015927708852934,-12.258160244965808,-7.242232536112874,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
5,0,-4.463751321447933,5.328389893852697,9.792141215300632,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
6,0,-7.833846939463728,1.4588962277502768,9.292743167214004,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
7,0,-0.35411566188649873,1.5957729574464008,1.9498886193328995,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
8,0,-13.386631309068628,-7.795037028010514,5.591594281058114,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
9,0,-7.217326111850619,-6.806989355568581,0.4103367562820379,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
10,0,-4.1859881828228565,4.399313322436688,8.585301505259544,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
11,0,-4.120760208862528,-1.8041238361646483,2.3166363726978796,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
12,0,-3.1973213197170187,1.2382099147351682,4.435531234452187,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
13,0,-11.091116204457583,10.852110158318988,21.94322636277657,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
14,0,-4.667486127005139,10.561325769790738,15.228811896795877,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
15,0,-5.06481016812831,9.425134571036866,14.489944739165175,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
16,0,-6.906447202630134,13.274020274970756,20.18046747760089,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
17,0,-6.923822346045255,8.038751756301831,14.962574102347087,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
18,0,-4.254409115159009,15.97979075637021,20.23419987152922,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
19,0,-5.630585314036718,10.477398818733395,16.107984132770113,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
20,0,-6.880542155365984,2.0004523337967983,8.880994489162783,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
21,0,-11.095304774142827,4.1088985493259065,15.204203323468732,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
22,0,-5.262492236193737,16.237897079743032,21.50038931593677,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
23,0,-7.071585865077694,9.559284856340884,16.630870721418578,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
24,0,-7.84952708564812,5.078510781618283,12.928037867266402,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
25,0,-2.0507992801818267,10.801122377310477,12.851921657492305,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
26,0,-9.683643199295815,3.0072234905513535,12.69086668984717,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
27,0,-12.807844485232586,1.1343504120051995,13.942194897237785,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
28,0,-3.6569299147726744,10.058215048338635,13.71514496311131,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
29,0,-0.6197770483926158,5.808162149021358,6.427939197413974,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
30,0,-9.596743325612977,-22.628337169853246,-13.03159384424027,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
31,0,-7.604254755401766,-32.43683530090115,-24.832580545499386,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
32,0,-2.9000657751829335,-0.8249764415522286,2.075089333630705,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
33,0,-8.255559691082993,-6.173412070012344,2.082147621070649,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
34,0,-12.231574191586871,-12.438886803024163,-0.20731261143729185,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
35,0,-5.995976227311148,-3.439810143901955,2.5561660834091935,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
36,0,-7.207183432489713,-3.6559349478670846,3.5512484846226284,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
37,0,-6.307294125108957,-5.9653388526829465,0.3419552724260102,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
38,0,-12.098570985586592,-4.822684753446102,7.275886232140491,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
39,0,0.20223121905861874,7.559925518813992,7.357694299755374,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
40,0,-5.6719403407188285,3.687015598671347,9.358955939390174,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
41,0,-3.075567068332349,5.479586043149974,8.555153111482323,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
42,0,-4.6634773622877255,5.470038874382725,10.13351623667045,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
43,0,-10.253691625421919,6.4201994757905165,16.673891101212433,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
44,0,-1.980607863334748,7.75206356455892,9.732671427893669,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
45,0,-2.0616773024985107,4.902256254027389,6.9639335565259,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
46,0,-10.099321981602284,0.3960457199324656,10.49536770153475,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
47,0,-7.16780252167047,1.9426648116749246,9.110467333345396,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
48,0,-3.7262682912907206,7.79639426096762,11.52266255225834,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
49,0,-1.5148983737128294,6.765487343904714,8.280385717617543,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
50,0,-6.6700184293253715,7.615742863418523,14.285761292743896,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
51,0,-6.079001677568934,1.8450404127661801,7.9240420903351145,online-reset,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
