frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,mixdir_name
2,2,-6.983178817827969,3.758090994450389,10.741269812278357,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
3,2,-4.873576347988527,4.532942630611469,9.406518978599996,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
4,2,-11.07525431654057,2.620838095252878,13.69609241179345,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,2,-9.802713671658147,4.881282122118037,14.683995793776184,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,2,-7.238842035015485,7.583473372305009,14.822315407320493,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,2,-13.870926979855035,-1.1922145745740518,12.678712405280983,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,2,-32.000359950697266,-30.477948484312076,1.52241146638519,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,2,-39.158863188174024,-42.43726294342058,-3.2783997552465536,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,2,-11.59407850651066,2.792854618285132,14.386933124795792,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,2,-7.9305170590113585,8.959827008517806,16.890344067529163,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,2,-10.10131176097989,-1.1372321965574925,8.964079564422397,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,2,-10.762657985115132,1.7650650969123838,12.527723082027515,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,2,-6.984980929356958,8.545436033238138,15.530416962595096,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,2,-12.294965659262678,0.16618300321054652,12.461148662473224,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,2,-38.771565570390166,-33.85601934418422,4.915546226205947,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,2,-41.4949215927194,-33.02310374711918,8.47181784560022,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,2,-36.616946140418726,-26.80034433132123,9.816601809097495,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,2,-4.096522106053568,5.2724591602023825,9.36898126625595,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,2,-4.09742008407128,-6.899650844518563,-2.8022307604472827,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,2,-7.045754990828068,0.4346366291084598,7.480391619936528,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,2,-5.522041207920143,5.025692626702848,10.547733834622992,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,2,-4.726767093027211,2.591454111822517,7.318221204849729,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,2,-14.672023376741006,-2.575419133120602,12.096604243620403,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,2,-45.21261811793614,-27.25038509990312,17.962233018033018,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,2,-38.576897252114115,-19.183335177434905,19.39356207467921,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,2,-2.799900112392679,3.0733472255925944,5.873247337985274,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,2,1.2450646867206474,9.402591711821419,8.157527025100771,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,2,-19.884425543704413,-2.9005050466066096,16.983920497097802,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,3,-11.087440215181754,-7.282101080474699,3.8053391347070553,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
1,3,-7.66024609752926,-0.8615706502255784,6.7986754473036815,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
2,3,-6.245670191498929,-4.409599416788318,1.8360707747106115,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
3,3,-5.517668122706972,-2.5813010057994323,2.93636711690754,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
4,3,-6.291035565551285,1.209960797081869,7.500996362633154,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,3,-16.060850869011702,-10.313481850921765,5.7473690180899375,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,3,-36.945466868427694,-32.574966357926144,4.37050051050155,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,3,-6.490215355729489,-4.074310043041194,2.4159053126882943,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,3,-1.8819082715956823,1.8298915409637013,3.7117998125593834,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,3,-5.769259501955043,-2.981529746002207,2.7877297559528356,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,3,-34.09289767449283,-36.074145647253935,-1.9812479727611034,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,3,-36.027999543058165,-18.509611942709224,17.51838760034894,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,3,-2.6731559362633694,-0.164607365233069,2.5085485710303006,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,3,-7.571524566337397,-4.713765960107387,2.8577586062300098,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,3,-40.64510413529739,-38.62428517658516,2.0208189587122263,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,3,-11.619651101194677,5.130161583870398,16.749812685065073,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,3,-3.0002639055691493,12.094854370460315,15.095118276029464,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,3,-5.314377026508417,9.940133437881792,15.25451046439021,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,3,-4.631196585381431,9.885639792409398,14.51683637779083,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,3,-33.2233115266733,-26.770116930469815,6.453194596203485,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,3,-28.088376192146217,-35.20650835477535,-7.118132162629134,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,3,-6.89690774773632,9.698349112000727,16.59525685973705,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,3,-4.763958419603943,9.649070117183673,14.413028536787616,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,3,-6.5912530386160215,7.045489668474586,13.636742707090608,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,3,-10.029802965528216,5.919821488855966,15.949624454384182,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,3,-44.694448512174546,-22.716292845068246,21.9781556671063,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,3,-32.63227758958306,-23.169891630337226,9.462385959245836,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,3,-1.8985994275336926,11.931604744560563,13.830204172094255,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,3,-7.586414301902549,7.707469588316153,15.293883890218702,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,3,-5.5968985921961,11.434620007627448,17.03151859982355,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,4,-2.828574811300321,2.01468458832549,4.843259399625811,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
1,4,-6.836714427374969,3.7396504277524354,10.576364855127405,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
2,4,-6.747773017373153,-3.0308928141882814,3.716880203184872,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
3,4,-8.580629131709895,1.854345973364102,10.434975105073997,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
4,4,-6.655102957600113,1.7701586453314886,8.425261602931602,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,4,-5.7000844449305355,1.5310210137469518,7.231105458677487,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,4,-4.260047033760196,4.7745613542189345,9.03460838797913,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,4,-3.5446031420950215,0.8188925363308092,4.3634956784258305,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,4,-10.618754833930193,-0.9781336926529518,9.640621141277242,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,4,-10.488448674670991,-1.6729739288864582,8.815474745784533,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,4,-1.9272859602654877,3.385103595550243,5.312389555815731,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,4,2.169958956889114,8.423130318999307,6.253171362110193,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,4,-7.138801165798306,0.36059140826861874,7.499392574066924,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,4,-5.981319942503908,4.732778615936853,10.71409855844076,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,4,-4.5232592455731,6.229813926984171,10.753073172557272,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,4,-2.0316631431529633,0.06886652821625573,2.100529671369219,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,4,-8.333540757281114,-4.229997981027671,4.103542776253443,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,4,-9.499976689697187,-9.887255510363996,-0.3872788206668094,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,4,-1.8101436624283918,-1.236586820983106,0.5735568414452858,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,4,-8.047077949285061,-7.579503877461194,0.4675740718238668,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,4,-5.61551343237105,-5.487338747924998,0.1281746844460523,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,4,-14.112270724573929,-4.317043343296235,9.795227381277694,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,4,-8.801665429745151,-5.301622579862419,3.5000428498827327,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,4,-3.670840697147177,-1.4642461359476497,2.2065945611995272,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,4,-14.83173695526148,-6.860412469922705,7.971324485338775,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,4,0.9199086614811005,-3.119339459403747,-4.039248120884848,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,4,-4.381441677332422,-3.042617423033745,1.338824254298677,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,4,-15.034515002530874,-12.455326315368113,2.5791886871627607,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,4,-5.916837769544317,-7.020435109671171,-1.1035973401268535,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,4,-3.8715191728214853,-3.135219173727121,0.7362999990943644,batch,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,0,-5.265176752370912,13.49233112259018,18.757507874961092,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,0,-9.144143319088634,10.361309842223525,19.50545316131216,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,0,-11.563906450307568,5.416539826836219,16.980446277143788,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,0,-3.4188532694885723,13.05716900498702,16.476022274475593,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,0,-2.915948713645772,13.622560211171384,16.538508924817158,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,0,-9.318551145143317,9.101311537062193,18.419862682205512,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,0,-4.65978437953519,12.763069402398163,17.42285378193335,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,0,-3.9220954945007866,10.93060411867448,14.852699613175268,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,0,-3.9763980547108386,12.685751361315392,16.66214941602623,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,0,-3.851343068289511,10.954139904803215,14.805482973092726,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,0,-5.169429830366113,11.206424354507867,16.37585418487398,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,0,-10.679535879580168,8.91587787685013,19.595413756430297,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,0,-9.091608301908359,7.510228042195722,16.60183634410408,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,0,-0.7212552887771823,15.653939815541273,16.375195104318454,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,0,-2.9241436247696626,16.38621790094166,19.310361525711322,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,0,-2.641674904403869,-1.2198478389920577,1.4218270654118115,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,0,-9.007597625250053,-1.6531195672212848,7.354478058028768,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,0,-2.9853544683260314,1.8463124322579219,4.831666900583953,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,0,-6.413524208110205,-4.279705210319372,2.1338189977908337,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,0,-6.460592172095385,-1.1523964169541685,5.308195755141217,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,0,-2.530160943301028,3.022489640198443,5.552650583499471,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,0,-1.2542773441031543,3.987393650151434,5.241670994254588,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,0,-7.881660123106936,-0.9156325671339476,6.966027555972989,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,0,-18.185036967199085,-14.85518776088523,3.329849206313856,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,0,-0.8514065411319014,2.908695366666778,3.7601019077986795,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,0,-3.5967640041395517,-0.5172486082486399,3.079515395890912,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,0,-2.5638265024097295,1.6766436481933313,4.240470150603061,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,0,-8.125270024011716,-1.5043026203195957,6.62096740369212,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,0,-13.87015955352625,-9.493621025328949,4.376538528197301,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,0,-1.4589482721365712,1.657688462243725,3.116636734380296,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,1,-2.519163074202593,17.955846552807007,20.475009627009598,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,1,-7.802984305442214,16.211008580316722,24.013992885758938,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,1,-1.1109708659892434,16.521214369639882,17.632185235629127,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,1,-11.095500831275418,11.927950164696881,23.023450995972297,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,1,-4.049188695325483,16.25484678597595,20.304035481301433,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,1,0.6978202734959542,17.506369370307112,16.80854909681116,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,1,-3.1800672911815537,16.596000898906546,19.7760681900881,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,1,-6.13328639895186,12.871920336537027,19.005206735488887,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,1,-5.9299674715372666,17.53835426020246,23.468321731739728,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,1,-2.3727748666771564,15.700659434138423,18.073434300815578,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,1,-4.387785700886927,13.792452583917175,18.1802382848041,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,1,-7.819411782483802,14.288381693197653,22.107793475681454,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,1,-4.4027095955384,16.38684782381914,20.78955741935754,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,1,-12.333909339271242,10.997025169027598,23.33093450829884,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,1,-4.9605865525268165,15.24718835482246,20.207774907349275,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,1,-5.993811071764066,-0.25565758105312797,5.738153490710938,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,1,-1.200147391651423,3.676005794207735,4.876153185859158,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,1,-3.4288849472709577,-0.2815754717993436,3.147309475471614,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,1,-7.271643051543881,0.5624503537760681,7.834093405319949,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,1,-2.6335917511970734,4.236399817479462,6.869991568676536,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,1,-6.5249965207799985,-4.724049283744965,1.8009472370350332,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,1,-6.814981813118689,-1.4869520671215506,5.328029745997139,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,1,-5.343060427156021,0.670817731301264,6.013878158457285,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,1,-5.518836271249411,1.616223131711242,7.135059402960653,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,1,-3.7366345675594004,-1.3420153439322233,2.394619223627177,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,1,-11.855363840776338,0.039862308285763294,11.8952261490621,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,1,-0.8944622855861046,1.481200375832652,2.3756626614187564,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,1,-6.17898422064891,1.7287406765036466,7.907724897152557,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,1,-11.544060291343861,-1.5245765400073004,10.01948375133656,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,1,-14.537837274403135,-6.838771065667684,7.6990662087354504,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,2,-34.372356271571746,-12.891522651346916,21.48083362022483,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,2,-1.3045381288976126,21.859029637991124,23.163567766888736,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,2,-6.983178817827969,13.1172034094404,20.10038222726837,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,2,-4.873576347988527,16.64485347657799,21.518429824566518,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,2,-11.07525431654057,14.77816871102742,25.85342302756799,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,2,-9.802713671658147,15.28648935411123,25.08920302576938,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,2,-7.238842035015485,14.918525835453085,22.15736787046857,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,2,-13.870926979855035,12.568819347999558,26.439746327854593,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,2,-32.000359950697266,-23.942638312072532,8.057721638624734,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,2,-39.158863188174024,-20.776069436859707,18.382793751314317,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,2,-11.59407850651066,12.927737177268028,24.52181568377869,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,2,-7.9305170590113585,14.772098033397889,22.702615092409246,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,2,-10.10131176097989,14.326624240639877,24.427936001619766,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,2,-10.762657985115132,14.093270194276126,24.855928179391256,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,2,-6.984980929356958,13.515040750413124,20.500021679770082,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,2,-12.294965659262678,-4.596554506719549,7.6984111525431285,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,2,-38.771565570390166,-40.8600780823295,-2.088512511939335,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,2,-41.4949215927194,-34.45968817118406,7.035233421535338,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,2,-36.616946140418726,-28.17382940128001,8.443116739138716,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,2,-4.096522106053568,3.5823470208393413,7.678869126892909,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,2,-4.09742008407128,0.6751303341872945,4.772550418258575,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,2,-7.045754990828068,-1.7747766551414785,5.270978335686589,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,2,-5.522041207920143,-3.0733649048666427,2.4486763030535004,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,2,-4.726767093027211,1.1941408307217098,5.9209079237489215,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,2,-14.672023376741006,-8.987423146697648,5.684600230043358,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,2,-45.21261811793614,-29.812380043259683,15.400238074676455,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,2,-38.576897252114115,-29.695263258751478,8.881633993362637,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,2,-2.799900112392679,0.10482018888457803,2.904720301277257,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,2,1.2450646867206474,2.8324483067032116,1.5873836199825642,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,2,-19.884425543704413,-12.764675269025595,7.119750274678818,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,3,-11.087440215181754,15.935272702821518,27.022712918003272,batch,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
